SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2
OC1=C(OC)C=C([C@@H]2OC[C@]3([H])[C@@]2([H])CO[C@H]3C2=CC(OC)=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@]3([H])[C@H](O)[C@](CO)(O)CO3)C(OC)=C2)C=C1OC,12-2,E10,1.001,1.027
O=C(CC(/C=C/C1=CC=C(O)C=C1)=O)/C=C/C2=CC=C(O)C=C2.[(E)].[(E)],12-2,E11,0.841,0.047
O=C1C=CC2=CC=C3O[C@H](C(C)(O)C)CC3=C2O1,12-2,F02,0.963,0.984
OC1C(O)C(OC2=C3C(=O)C4=C(C=C(C(O)=O)C=C4O)C(C4C5=C(C(OC6C(O)C(O)C(O)C(CO)O6)=CC=C5)C(=O)C5=C4C=C(C(O)=O)C=C5O)C3=CC=C2)OC(CO)C1O,12-2,F03,1.043,1.057
OC1=CC=C2OC[C@]3([H])C4=CC5=C(OCO5)C=C4O[C@]3([H])C2=C1,12-2,F04,0.999,1.035
O=C1NC2=CC=CC=C2[C@]12[C@]1([H])[C@]3(C=C)[C@]4([H])C[C@H]2OC[C@@H]4[C@H]1N(C)C3,12-2,F05,0.956,0.982
O=C1O/C(C2=C1C=CCC2)=C\CCC.[(Z)],12-2,F06,0.984,1.012
O[C@@H]1[C@@H](O)[C@H](C2=C(O)C=C(O)C3=C2OC(C2=CC=C(O)C(O)=C2)=CC3=O)O[C@H](CO)[C@H]1O,12-2,F07,0.945,0.96
O[C@H]1[C@@H](O)[C@H](O)[C@@]([H])(O[C@H]2[C@H](C3=C(O)C=C(O)C4=C3OC(C3=CC=C(O)C(O)=C3)=CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H]1CO,12-2,F08,0.96,0.963
O=C1OC2([H])C3([H])[C@@]([H])(CC4([H])OC(=O)C3([H])C4)C3(C)C1(C2)O[C@@H](C1=COC=C1)C3,12-2,F09,0.971,0.991
O[C@H]1[C@H](O)[C@@H](OC(C)=O)[C@]([H])(O[C@@H]2C(C)(C)[C@]3([H])[C@@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C[C@]4([H])[C@@]5(CC[C@@]6(C)[C@@]4(C)C[C@H](O)[C@@]6([C@]4(C)O[C@H](C(O)(C)C)CC4)[H])[C@@]3(C5)CC2)OC1,12-2,F10,1.019,1.039
O=C(C1=C(O)C=C(O[C@H]2[C@H](O[C@@]3([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)C=C1O)CCC1=CC=C(OC)C(O)=C1,12-2,F11,1.006,1.037
O=C(O[C@@H](C(O)=O)[C@H](C(O)=O)OC(/C=C/C1=CC=C(O)C(O)=C1)=O)/C=C/C2=CC=C(O)C(O)=C2.[Rotation(-)],12-2,G02,0.991,0.999
O[C@H]1CC[C@@]2(C)[C@@]([H])(CC[C@]3(C)[C@]2([H])CC=C2[C@@]3(C)CC[C@]3(C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=O)[C@@]2([H])[C@](C)(O)[C@H](C)CC3)[C@@]1(CO)C,12-2,G03,0.99,1.018
OC1=C2C3=C(C(=O)OC[C@H]4O[C@@H](OC(C5=CC(O)=C(O)C(O)=C5)=O)[C@@H](O)[C@@H]([C@H]4O)OC(=O)C2=CC(O)=C1O)C=C(O)C(O)=C3O,12-2,G04,0.911,0.913
O=C(C1=C(C)[N+]([O-])=C2C=CC=CC2=[N+]1[O-])NCCO,12-2,G05,0.953,0.965
O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](OC([C@@]2(C)[C@@]3([H])CC[C@]45CC(=C)[C@](O[C@]6([H])O[C@H](CO)[C@@H](O)[C@H](O[C@]7([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@]6([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O6)(CC[C@@]4([H])[C@]3(C)CCC2)C5)=O)[C@@H]1O,12-2,G06,0.952,0.983
O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](OC([C@@]2(C)[C@@]3([H])CC[C@]45CC(=C)[C@](O[C@]6([H])O[C@H](CO)[C@@H](O)[C@H](O[C@]7([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@]6([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O6)(CC[C@@]4([H])[C@]3(C)CCC2)C5)=O)[C@@H]1O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-2,G07,0.957,0.979
O=C1OC[C@@H]2O[C@@H](OC(C3=CC(O)=C(O)C(O)=C3)=O)[C@H]3OC(=O)C4=C5C6C(=CC(=O)C(O)(OC5=C(O)C(O)=C4)C6(O)O)C(=O)O[C@@H]2[C@H]3OC(=O)C2=CC(O)=C(O)C(O)=C2C2=C(O)C(O)=C(O)C=C12,12-2,G08,0.316,0.321
O[C@@H]1C23[C@@]4([H])[C@](COC)(CN(CC)C2C([C@]2(O)[C@]5([H])[C@@]3([H])C[C@]([H])([C@@H](OC)C2)[C@@H]5O)[C@@H]4OC)CC1,12-2,G09,0.971,0.992
OC1=CC=C(C[C@H]2N(C)CCC3=C2C=C(OC)C(OC)=C3)C=C1OC1=CC2=C(C=C1OC)CCN(C)[C@@H]2CC1=CC=C(O)C=C1,12-2,G10,1.031,1.062
[H][C@@]12[C@]3(C)CN(CC)C4C1([C@@H](OC)CC3)[C@@]1(O)C3[C@@]5(C4(OCO5)[C@H]2OC(C)=O)C[C@H](OC)[C@]([H])(C3([H])OC)C1,12-2,G11,1.008,1.028
OC1=C(CC2=C(O)C(CC3=C(O)C(C)(C)C(O)=C(C(C)=O)C3=O)=C(O)C(C(CCC)=O)=C2O)C(O)=C(C(CCC)=O)C(O)=C1CC1=C(O)C(C)(C)C(O)=C(C(C)=O)C1=O,12-2,H02,0.08,0.046
O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](CO)O[C@@H](OC3=C4OC(C5=CC=C(O)C=C5)=CC(=O)C4=C(O)C=C3O)[C@H](O)[C@H]2O)O[C@@H]1CO,12-2,H03,0.966,0.973
O=C1[C@](O)(CC)C2=C(CO1)C(=O)N1CC3=CC4=CC(OC)=CC=C4N=C3C1=C2,12-2,H04,0.971,0.993
O[C@H]1[C@H](C2=CC(O)=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C2C1,12-2,H05,0.968,0.978
O=C(OCC)/C=C/C1=CC=C(OC)C=C1.[(E)],12-2,H06,1.047,1.043
C[C@@H]1CC[C@@]2(C(O[C@@H]3O[C@H](CO[C@H]4[C@H](O)[C@@H](O)[C@H](O[C@@]5([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O5)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@H]3O)=O)[C@]([H])(C3=CC[C@]4([H])[C@@]5(C)C[C@@H](O)[C@H](O)[C@](CO)(C)[C@]5([H])CC[C@@]4(C)[C@]3(C)CC2)[C@H]1C,12-2,H07,0.934,0.973
C[C@]12[C@]3([H])CC[C@H](O[C@@]4([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)O4)C(C)(C)C3=CC[C@@]1([H])[C@@]1(C)[C@](C)(C[C@H]2O)[C@@]([H])([C@H](C)CC[C@H](C(C)(O)C)O[C@@H]2O[C@H](CO[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)CC1,12-2,H08,0.959,0.988
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])OC[C@H](O)[C@H](O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@]4(C)CO)[C@]1(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)O1,12-2,H09,1.012,1.048
c1cc(O)ccc1/C=C/c1cc(O)cc(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)c1,12-2,H10,0.988,1.012
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1OC,12-2,H11,0.997,1.027
C[C@@]12[C@@H](C3=COC(=O)C=C3)[C@@H](O)[C@@H]3[C@@]1([C@@]1([H])[C@]([H])(CC2)[C@]2(C)[C@](O)(CC1)C[C@@H](O)CC2)O3,12-3,A02,0.998,1.018
O=C(C)OCC12C(OC(C)=O)C(OC(C)=O)C3C4(C)OC1(C(O)(C)C(C(OC(C1=COC=C1)=O)C2OC(C)=O)OC(=O)C(C)CCC1=C(C(=O)OC4)C=CC=N1)C3OC(C)=O,12-3,A03,1.041,1.048
O=C1OC(C)=CC1,12-3,A04,0.968,0.974
C[C@]12[C@@]3(C)[C@]([H])([C@H](O)C[C@]1([H])[C@]1(C)[C@@]([H])([C@@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@]4([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C2)C(C)(C)[C@@H](O)CC1)[C@]([C@@](C)(O)CCC=C(C)C)([H])CC3,12-3,A05,0.982,0.982
C/C=C1/[C@H](O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)OC=C(C(OC)=O)[C@H]1CC(OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](OCCC2=CC=C(O)C=C2)O1)=O,12-3,A06,0.976,0.978
O=C1O[C@@H](CCCC)C2=C1C=CCC2,12-3,A07,0.994,0.994
O=C([C@@]12[C@@H](O)[C@H](O)[C@]3([H])[C@@]4(C)CC(=O)C(O)=C(C)[C@]4([H])C[C@]4([H])[C@]3([C@@]1([H])[C@@H](OC(/C=C(\C)C(C)C)=O)C(=O)O4)CO2)OC,12-3,A08,0.994,0.997
O=C1O[C@@H]2OCC(O)[C@@H](O)[C@H]2OC2OC(C)C(OC(=O)CC(O)(C)CC(=O)O[C@@H]3[C@@H](O)[C@@H](O)[C@H](OC4C(OC5C(O)CC6(C)C7CC=C8C9C1(CCC(C)(C)C9)CCC8(C)C7(C)CCC6C5(C)CO)OC(CO)C(O)C4O)OC3)C(OC1OCC(O)C(O)C1O)C2O,12-3,A09,1.015,1.023
O=C1C=C(C2=CC=C(O)C(OC)=C2)OC2=CC(OC)=CC(O)=C12,12-3,A10,1.04,1.055
COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1,12-3,A11,0.07,0.064
CC1(C)[C@@]2([H])CC=C(C)[C@]1([H])C2,12-3,B02,0.982,1.004
OC[C@]12[C@@H](OC(C)=O)[C@H](OC(/C(C)=C/C)=O)C(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])O[C@H](C(O)=O)[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H](O)[C@H]3O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@]4(C)CO)[C@]1(C)C[C@H]2O,12-3,B03,1.013,1.024
CC(OC[C@]12[C@@H](O)[C@H](OC(/C(C)=C/C)=O)C(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])O[C@H](C(O)=O)[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H](O)[C@H]3O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@]4(C)CO)[C@]1(C)C[C@H]2O)=O,12-3,B04,0.997,1.004
CC(OC[C@]12[C@@H](O)[C@H](OC(/C(C)=C\C)=O)C(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])O[C@H](C(O)=O)[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H](O)[C@H]3O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@]4(C)CO)[C@]1(C)C[C@H]2O)=O,12-3,B05,0.984,0.978
O[C@@]12C(=O)/C(C)=C\[C@H]3C(C)(C)[C@H]3CCC(=C)[C@H](O)[C@@]1([H])[C@@H](O)[C@@H](C)C2,12-3,B06,0.967,0.976
CC(O[C@@]12C(=O)/C(C)=C\[C@H]3C(C)(C)[C@H]3CCC(=C)[C@H](OC(C)=O)[C@@]1([H])[C@@H](OC(C1=CC=CC=C1)=O)[C@@H](C)C2)=O,12-3,B07,1.008,1.036
O=C(C(C1=O)=C(O)[C@@H](N(C)C)[C@]2([H])[C@@H](O)[C@]3([H])[C@@H](C)C4=C(C(C3=C(O)[C@@]21O)=O)C(O)=CC=C4)N.Cl.[0.5H2O].[0.5C2H6O],12-3,B08,0.045,0.047
O=C(C12CCC(C)C(C)C1C1=CCC3C(C)(CC(O)C4C3(C)CC(O)C(O)C4(C)CO)C1(C)CC2)OC1C(O)C(O)C(O)C(COC2C(O)C(O)C(OC3OC(C)C(O)C(O)C3O)C(CO)O2)O1,12-3,B09,0.977,0.983
CN1[C@H]2[C@@H](O)C[C@@H]1C[C@H](OC([C@@H](C1=CC=CC=C1)CO)=O)C2,12-3,B10,0.988,0.993
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)C[C@H](O)[C@H](O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C4(CO)CO)[C@]1(C)C[C@H]2O)O[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O[C@]1([H])O[C@@H](C)[C@H](O[C@]2([H])OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,12-3,B11,1.008,1.017
O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O[C@H]2CC[C@]3(C)[C@@]4([H])C[C@@H](O)[C@]5([H])[C@@H](C(C)(O)CCC=C(C)C)CC[C@@]5(C)[C@]4(C)CCC3C2(C)C)[C@@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-3,C02,1.042,1.03
C[C@]12[C@@]3(C)[C@]([H])([C@H](O)C[C@]1([H])[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)CC1)[C@@H](/C(C)=C\CC=C(C)C)CC3,12-3,C03,1.077,1.086
O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=CC(/C=C/C2=C(O)C=C(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C=C2)=CC(O)=C1,12-3,C04,1.003,1.023
OC1=CC(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)=CC(C2=CC3=C(C=C4OC(C)(C)C(O)CC4=C3)O2)=C1,12-3,C05,0.991,1.001
O=C1C2=C3C4=C(O)C(O)=C2C2=C(C=C(O)C(O)=C2O)C(=O)OC(C(O)C(O)C=O)C(O)COC(=O)C2=C(C5=C(O)C(O)=C(C3=C5C(=O)O4)O1)C(O)=C(O)C(O)=C2,12-3,C06,0.308,0.317
O=C1[C@]2([H])C=C([C@@H]3[C@@H](O)C(=O)C4=C(O)C=C(O)C=C4O3)[C@@]3([H])[C@@]([H])([C@H]2C2=CC=C(O)C(OC)=C2)CO[C@@]13O,12-3,C07,0.96,0.966
OC1=CC(O)=CC(/C=C/C2=CC=C(O)C=C2)=C1O[C@@H]([C@@H]([C@@H](O)[C@@H]3O)O)O[C@@H]3CO.[(E)],12-3,C08,0.992,0.998
OC1=C(OC)C=C2C(=C1)CCN1CC3=C(OC)C(OC)=CC=C3CC21,12-3,C09,0.993,1.007
O=C1[C@@]2(C)C(=CC(=O)C1C(C)=O)OC1=C(C(C)=O)C(O)=C(C)C(O)=C21,12-3,C10,0.047,0.044
C[C@@]12[C@]([H])(CC[C@@]3([H])[C@]14CO[C@@]1([C@]3([H])[C@](O)(C)C[C@H](C=C(C)C)O1)C4)[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@]2([H])OC[C@H](O)[C@H](O[C@]3([H])O[C@H](CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@H]3O[C@]3([H])OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)CC1,12-3,C11,1.008,1.02
C[C@]12[C@@H](C/C=C3\C=COC3=O)C(=C)CC[C@]1([H])[C@](C)(CO)[C@H](O)CC2,12-3,D02,0.965,0.974
OC1=C(C)C(C)=C2C(CC[C@](CCC[C@H](C)CCC[C@H](C)CCCC(C)C)(C)O2)=C1C.[Relative stereochemistry],12-3,D03,1.017,1.023
C[C@@]12[C@@]3([H])C(C)=C(CC[C@@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O[C@]5([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C3)[C@@]1([H])CC2,12-3,D04,1.01,1.017
O=C1O[C@@]2([H])C3=C(OC=C3C)C/C(C)=C\CCC13[C@@H]2O3,12-3,D05,0.986,0.989
C[C@H]1CC2=CC(OC)=C(OC)C(OC)=C2C2=C(OC)C(OC)=C(OC)C=C2C[C@H]1C,12-3,D06,1.111,1.084
O=C(OC1C(C)(O)C(C)CC2=C(C3=C(OC)C(OC)=C(OC)C=C13)C(OC)=C1C(=C2)OCO1)/C(C)=C/C,12-3,D07,1.089,1.084
CC[C@H](C)C(C1=C(O)C(CC2=C(O)C(C(CCC)=O)=C(OC)C(C)=C2O)=C(O)C(CC2=C(O)C(C(CCC)=O)=C(OC)C(C)=C2O)=C1O)=O,12-3,D08,0.048,0.048
O=C1C(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)=C(C2=CC(OC)=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-3,D09,0.973,0.977
CC(C)[C@@H](N)C(O)=O,12-3,D10,0.986,0.992
COC1=CC=C([C@H]2OC[C@@]3([H])[C@H](C4=CC=C5OCOC5=C4)OC[C@@]23[H])C=C1OC,12-3,D11,1.063,1.079
O=C1C=CC[C@]2([H])[C@@]3([H])CCC[N@@+]4([O-])[C@@]3([H])[C@@]([H])(CCC4)CN12,12-3,E02,0.976,0.988
O=C(C1=CC=C(O)C=C1)OC[C@]12[C@]3([H])[C@]4(O)O[C@@]1([H])O[C@@](C)(C4)[C@@]2(O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)C3,12-3,E03,0.974,0.985
O=C(O[C@@H]1C/C(COC(C)=O)=C\C[C@H](OC(C)=O)/C(C)=C\[C@]2([H])[C@]1([H])C(=C)C(=O)O2)/C(C)=C/CO,12-3,E04,1.023,1.034
CC1(C)[C@@]2(C)[C@H](OC(C)=O)C[C@]1([H])CC2,12-3,E05,0.956,0.956
O[C@@H]1C23C45[C@@H](O)C(=O)O[C@@]4([H])OC2(C(=O)O[C@]3([H])C[C@H]5C(C)(C)C)[C@@]2(O)[C@H](C)C(=O)O[C@@]12[H],12-3,E06,0.957,0.959
O[C@@H]1C23[C@]4([H])OC(=O)C2(O[C@@]2([H])C3([C@H](C(C)(C)C)[C@H]4O)[C@@H](O)C(=O)O2)[C@@]2(O)[C@H](C)C(=O)O[C@@]12[H],12-3,E07,0.95,0.952
O[C@]12[C@H](C)C(=O)O[C@@]1([H])C[C@]13C24O[C@]2([H])OC(=O)[C@H](O)C21[C@H](C(C)(C)C)[C@@H](O)[C@@]3([H])OC4=O,12-3,E08,0.966,0.968
C[C@@]12[C@@]3([H])[C@H](C)[C@]4(O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@H](O[C@]5([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)C3)[C@@]1([H])CC2)CC[C@H](C)CO4,12-3,E09,1.04,1.049
C[C@@]12[C@@]3([H])[C@H](C)[C@@](O)(CC[C@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@]4([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C3)[C@@]1([H])CC2,12-3,E10,0.995,0.997
O[C@@]12[C@@]([H])(O[C@]3(CC[C@@H](C)CO3)[C@H]1C)C[C@]1([H])[C@]2(C)CC[C@@]2([H])[C@@]1([H])CC=C1[C@]2(C)CC[C@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C1,12-3,E11,1.096,1.102
CO[C@@H]1C23[C@]4([H])C[C@@]5(O)[C@H](OC(C6=CC=CC=C6)=O)[C@]4([H])[C@](O)([C@@H](O)[C@@H]5OC)C4C2N(C)C[C@@](COC)([C@@]3([H])[C@H]4OC)CC1,12-3,F02,0.985,0.985
O=C(C1=CC=CC=C1)OCC12C3C4(O)OC1OC(C)(C4)C2(OC1C(O)C(O)C(O)C(COC(C2=CC=CC=C2)=O)O1)C3,12-3,F03,0.986,0.995
COC1=C2OCOC2=CC2=C1C1=C(OC)C(OC)=C(OC)C=C1C[C@H](C)[C@@](O)(C)[C@H]2OC(C1=CC=CC=C1)=O,12-3,F04,1.037,1.042
COC1=C2C(=CC(OC)=C1OC)C[C@H](C)[C@H](C)CC1=C2C(O)=C(OC)C(OC)=C1,12-3,F05,1.074,1.068
C[C@@]12[C@@]3([H])[C@H](C)[C@@](OC)(CC[C@@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O[C@]5([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C3)[C@@]1([H])CC2,12-3,F06,0.965,0.962
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])OC[C@H](O)[C@H](O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O)[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O[C@@]6([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](CO)O5)[C@H]3O)[C@@]4(C)CO)[C@]1(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)O1,12-3,F07,0.964,0.971
O=C1[C@@]23C=C(C)[C@H](O)[C@@]2(O)[C@H](O)C(C)=C[C@@]1([H])[C@@]1([H])[C@]([H])(C1(C)C)C[C@H]3C,12-3,F08,0.989,0.995
OC12[C@]3([H])OC(C)(C)OCC3=C[C@@]3([H])[C@@H]4C(C)(C)[C@@H]4C[C@@H](C)[C@@]1(C=C(C)[C@@H]2OC(/C(C)=C\C)=O)C3=O,12-3,F09,1.023,1.03
O=C1C2=C(O)C=C(O)C(CC=C(C)C)=C2OC(C2=CC=C(OC)C=C2)=C1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-3,F10,1.098,1.113
C[C@]12[C@@]3(C)C(=CC[C@]1([H])[C@]1(C)[C@@]([H])(CC2)[C@@](C)(C(O)=O)[C@H](O)CC1)[C@]1([H])CC(C)(C)CC[C@]1(C)CC3,12-3,F11,1.117,1.113
OC1C23C(=O)OC4OCC(O)C(O)C4OC4OC(C)C(OC(=O)CC(O)(C)CC(=O)OC5COC(OC6C(OC7C(O)CC8(C)C9CC=C(C2CC(C)(C)CC3)C(C)(C9(C)CCC8C7(C)CO)C1)OC(CO)C(O)C6O)C(O)C5O)C(OC1OCC(O)C(O)C1O)C4O,12-3,G02,0.996,0.999
O[C@H]1[C@H](C2=CC=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C2C1,12-3,G03,0.985,0.993
CC(OCC12C(OC(C)=O)C(OC(C)=O)C3C4(C)OC1(C(O)(C)C(C(OC(C1=CC=CC=C1)=O)C2OC(C)=O)OC(=O)C(C)CCC1=NC=CC=C1C(=O)OC4)C3OC(C)=O)=O,12-3,G04,1.104,1.108
O=C1NC2=C(C=CC=C2)[C@]12[C@]1([H])C[C@H](/C(C(OC)=O)=C\OC)[C@H](CC)CN1CC2,12-3,G05,0.987,0.988
C[C@@]12[C@]([H])(C[C@@H](O)[C@@]3([H])[C@@]1(C)CC[C@@H]3C(CCC=C(C)C)=C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])[C@@H](O[C@]1([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@]1([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C2,12-3,G06,0.969,0.971
O[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C=O)CO[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)O1,12-3,G07,0.965,0.963
C1(=O)C2=C(C=C(O)C(OC)=C2CC=C(C)C)OC2=C1C(O)=C(CC=C(C)C)C(OC)=C2,12-3,G08,0.902,0.861
O=C1C=CC2=C(O1)C1=C(C=C2)OC(C)(C)[C@H](OC(/C(C)=C\C)=O)[C@@H]1OC(/C(C)=C\C)=O,12-3,G09,1.147,1.154
[C@@]12(C)[C@]([H])(C(C)(C)CCC1)CCC(=C)[C@@H]2CC[C@@](C=C)(C)O,12-3,G10,1.009,1.018
O=C(C1=CC(O)=C(O)C(O)=C1)OCCC1C(C(OC)=O)=COC(OC2C(O)C(O)C(O)C(CO)O2)C1C=C,12-3,G11,1.03,1.038
CC[C@@H](C(C)C)CC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC(=O)[C@@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,12-3,H02,0.99,0.995
